小区名称,房价,区域商圈：,详细地址：,建筑类型：,物业费用：,产权类别：,容积率：,总户数：,绿化率：,建筑年代：,停车位：,开发商：,物业公司：,经度,纬度
乐成豪丽公寓,75683,朝阳 双井,百子湾南二路72号,高层,5.50元/平米/月,商品房住宅,2.54,413户,30%,2006年,1：1，地上：150元/月，地下车库,上海真心物业管理有限公司,金地物业管理集团公司,116.48320260644456,39.90223503407783
华业玫瑰东方,80712,朝阳 CBD,延静里中街,高层,2.50元/平米/月,商品房住宅,2.78,720户,50%,2005年,地下车位900个，500元/月，售价28—30万。,北京高盛华房地产开发有限公司,华业物业管理有限公司,116.49221593444003,39.924719744179704
京旺家园七区,28273,朝阳 朝阳周边,金港南路,多层,1.20元/平米/月,动迁配套房,0.00,暂无数据,30%,2000年,暂无数据,"上海竞翔汽车零件有限公司,上海佳化有限公司",北京华特物业管理有限公司,116.57926813878365,40.01856829158413
碧水云天颐园(西区),146516,海淀 万柳,万泉庄路,多层,2.20元/平米/月,商品房住宅,0.00,暂无数据,30%,2004年,暂无数据,上海允智物业管理有限公司,北京迪嘉贝施物业管理有限公司,116.2999342688431,39.97281029106192
西局玉园(南区),62499,丰台 七里庄,西局南街138号,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2013年,暂无数据,北京宏基源房地产开发有限公司,无,116.30830324229626,39.874479186014796
西罗园一区,59050,丰台 西罗园,西罗园路,高层,0.62元/平米/月,商品房住宅,2.60,1992户,30%,1990年,共有350个停车位,"上海敏信科技有限公司,上海仪电电子工程管理有限公司",西罗园物业管理有限公司,116.40143003553237,39.86663109058568
正阳北里,61712,丰台 北大地,文体路,多层|高层,1.00元/平米/月,商品房住宅,3.30,2145户,20%,1997年,车位充足,诚淳物业管理有限公司,北京恒丰物业管理公司,116.29455270019393,39.85640091086609
蓝郡国际花园,40818,昌平 昌平县城,西环路25号,多层,2.00元/平米/月,商品房住宅,1.80,810户,30%,2006年,780个车位，150元/车位/月,北京兆恒房地产开发有限公司,北京汇信利恒物业管理有限公司,116.23211040622876,40.224256637484196
季庄小区,20972,密云 密云城区,公园街,多层,0.56元/平米/月,商品房住宅,1.80,780户,20%,2003年,150元/月,上海雅高丽物业有限公司,北京同寓园物业管理有限公司,116.83571996653654,40.384220013449706
新兴家园(西区),30012,大兴 磁各庄,海鑫北路15号,小高层|高层,0元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.40590054273333,39.723850242861424
格兰晴天,54289,通州 梨园,运河西大街242号,多层|小高层,1.60元/平米/月,商品房住宅,1.90,1260户,37%,2004年,停车位地上510个，地下0个，每月停车费150元。,北京宏济创业房地产开发有限公司,北京金义行物业管理有限公司,116.68022831327023,39.895654219354974
富东嘉园,49464,朝阳 东坝,福东家园路,小高层,1.20元/平米/月,商品房住宅,2.00,1294户,35%,2000年,150个地上车位,上海大沽映像文化投资管理中心,北京豪斯凯普物业管理有限公司,116.5577994231125,39.951895892604654
绿岛苑(西区),47405,朝阳 定福庄,平房路,高层,1.20元/平米/月,商品房住宅,4.40,1216户,30%,2002年,本小区停车位150元/位·月,北京优力凯置业有限责任公司,北京优力凯绿岛物业管理有限责任公司,116.2344802879777,39.858431519737096
山语间(保利西山林语),58911,海淀 马连洼,黑龙潭路,多层,0.40元/平米/月,商品房住宅,0.00,3315户,30%,0000-00-00年,地下停车场,暂无数据,暂无数据,116.2217337199608,40.044811468348676
东馨园,76145,海淀 马连洼,东北旺中路,多层,0.60元/平米/月,商品房住宅,1.90,804户,20%,1992年,150元/车位/月,暂未获知,北京东居物业管理有限公司,116.29581113638285,40.047821359904276
金科天籁城,45882,大兴 生物医药基地,永旺路,高层,0.00元/平米/月,经济适用房,0.00,暂无数据,30%,暂无数据,暂无数据,上海鸿舟资产管理有限公司,金科物业管理有限公司,116.33051896637187,39.68872310494786
上上城第二季,22727,北京周边 燕郊,北蔡街,高层,1.70元/平米/月,商品房住宅,2.74,3000户,36%,2009年,充足,工商银行闵行支行,三河隆盛物业管理公司,116.75607736781907,39.9378971677632
中联部宿舍,105327,海淀 公主坟,复兴路乙4号,多层,0.00元/平米/月,商品房住宅,1.30,暂无数据,30%,2009年,地上：150元/车位/月，地下：260-300元/车位/月,中科物业管理有限公司,单位自管,116.83824689993612,40.19865334690946
和平街十五区(1号院),85100,朝阳 和平街,青年沟路,高层,1.80元/平米/月,单位集体自建房,2.00,1567户,10%,1995年,150元/车位/月,"阿克苏若贝尔,古驰贸易有限公司",北京首华物业管理有限公司,116.43733512710509,39.971044671507975
融泽嘉园一号院,55048,昌平 龙泽,龙域中路1号,高层,2.30元/平米/月,经济适用房,2.50,10750户,38%,2014年,地上150地下400,上海复旦复华软件产业发展有限公司,长城物业集团股份有限公司,116.31380042286457,40.07445501105208
世界之花假日广场,45000,大兴 旧宫,久敬庄路,高层,0.00元/平米/月,办公,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.43134801071164,39.82371634723795
安慧里(一区),74943,朝阳 亚运村,慧忠路,多层|高层,1.50元/平米/月,商品房住宅,2.60,2500户,35%,1990年,地上非固定车位120元/月。固定车位150元/月,"华夏银行上海分行,新时代证券股份有限公司上海分公司",北辰信诚物业管理公司,116.42058011239409,39.99932920867382
乐城,82923,西城 广安门外,红莲南路6号,高层,1.02元/平米/月,经济适用房,4.50,2300户,25%,2004年,"地面车位150元/月,地下350/月。年付会相应有优惠！",北京中房长远房地产开发有限责任公司,中发伟业物业管理有限公司,116.34579635834952,39.882230521459704
中体奥林匹克花园(别墅),41867,丰台 长辛店,长兴路12号,低层,0.00元/平米/月,商品房住宅,0.71,暂无数据,40%,2007年,暂无数据,北京创世愿景房地产开发有限公司,2.3,116.19501595816082,39.84162407904451
西环景苑,83636,西城 马连道,马连道南街乙1号,高层,1.98元/平米/月,商品房住宅,4.10,400户,31%,1999年,停车位2：1，出租300元/月,北京乾丰置业有限公司,北京中铁平安物业管理中心,116.33703204064142,39.88979004662954
绣菊园(北区),51436,朝阳 北苑,秋实街,高层,0.98元/平米/月,商品房住宅,2.50,3600户,40%,2000年,地上：150元/车位/月,上海显贵物业管理有限公司,北京城承物业管理有限责任公司,116.42974660147901,40.05073577662687
康惠园一号院,47164,朝阳 双桥,双桥路,多层,1.85元/平米/月,商品房住宅,0.00,暂无数据,35%,2009年,暂无数据,北京金隅嘉业房地产开发有限公司,北京金海燕物业管理有限公司,116.59137484917564,39.911269755374285
华贸城(东区),78478,朝阳 北苑,"水岸南街,近清苑路",多层,2.88元/平米/月,商品房住宅,0.00,暂无数据,30%,2014年,暂无数据,北京华茂房地产开发有限公司,北京华贸第一物业管理有限公司,116.43733997795484,40.05381305833712
南环里(西区),43586,昌平 昌平县城,南环路,多层,0.31元/平米/月,商品房住宅,1.30,暂无数据,30%,1996年,暂无数据,暂无数据,北京和谐盛世物业管理有限公司,116.64115705409705,40.17786050255571
复兴路32号院,98484,海淀 五棵松,复兴路32号,多层,0.80元/平米/月,商品房住宅,2.00,1424户,30%,1990年,停车免费、地上,"快板电子科技有限公司,上海久誉软件系统有限公司",北京六建集团公司物业管理分公司,116.27648490181063,39.911535266924815
沿河路西区,22018,通州 土桥,盐河路,多层,3.18元/平米/月,商品房住宅,0.00,暂无数据,30%,暂无数据,暂无数据,暂未获知,-,116.76745458676405,39.839977694204364
丽水嘉园,80997,朝阳 朝阳公园,朝阳公园南路,高层,1.78元/平米/月,商品房住宅,3.40,1414户,32%,1997年,全地下车位 420元-780元（可容越野车型停放）不等,北京市丽水嘉园房地产开发有限公司,甜水园物业管理中心,116.49028170301594,39.938412560763325
金盏嘉园C区,46391,朝阳 大山子,金港南路,多层|小高层,1.20元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,北京金色朝阳房地产开发有限公司,京旺物业公司,116.56085779405177,40.01514325425058
友谊社区,98309,海淀 人民大学,北三环西路47号,多层|高层,1.00元/平米/月,商品房住宅,0.00,500户,32%,2000年,免费，1860,友谊宾馆,北京乾江物业有限责任公司,116.3230979747234,39.97274297096365
温泉西里,25614,延庆 延庆城区,妫水北街,多层,0.98元/平米/月,商品房住宅,2.00,暂无数据,35%,2000年,暂无数据,北京强龙房地产开发公司,北京同力物业管理有限公司,115.97763976882045,40.47011661200377
门头馨园东区,64804,海淀 香山,门头馨东街,多层,1.00元/平米/月,动迁配套房,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,四季嘉诚物业服务集团有限公司,116.23334575596607,39.984651713368486
山水汇豪苑(北区),24341,房山 窦店,窦店北路,多层,0.90元/平米/月,商品房住宅,1.32,200户,35%,2002年,地上车位，车位费暂不收取,北京汇豪房地产开发建设有限公司,北京汇豪嘉业高新科技发展有限公司,116.07875097092091,39.65850907906544
晨新园,59354,丰台 角门,马家堡西路,多层,0.98元/平米/月,商品房住宅,2.10,916户,30%,2015年,充足、地面车位150元/月地下车位有闲置 可租不可售,上海一昂科技有限公司,久筑物业管理公司,116.38084958680713,39.852956559078216
蜂鸟家园,144650,海淀 万柳,万柳中路,小高层|高层,2.60元/平米/月,商品房住宅,2.80,暂无数据,31%,2004年,地上车位500个，租价300/月，地下500每月，在宏状元楼下,嘉里物业管理（上海）有限公司,北京国世通物业管理有限公司,116.30330102806394,39.97070004375005
月坛北街小区,140301,西城 月坛,月坛北街,多层,1.10元/平米/月,商品房住宅,1.00,1000户,29%,1994年,地上：150元/车位/月,华润置地（北京）股份有限公司,业主自管,116.35306740933379,39.924074942942624
波普工社,28888,大兴 枣园,兴华大街(二段)3号,多层|高层,1.80元/平米/月,办公,3.50,暂无数据,30%,2015年,暂无数据,上海仪电物业有限公司,北京中建物业管理有限公司,116.33778760540585,39.75418327799327
观音寺南里,34659,大兴 海子角,海北路,多层,0.70元/平米/月,商品房住宅,1.49,1300户,35%,1998年,免费停车只有甲30号楼是有固定车位,上海宏欣物业管理有限公司,北京观音寺物业管理公司,116.35602203946125,39.72994310564833
丰仪雅园,30000,丰台 青塔,张仪村路,高层,0.00元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.24074770353774,39.88344167435653
中加荣园(北区),25999,密云 密云城区,果园南街9号,高层,1.12元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,无,居民自管委,116.82401154235006,40.37878209224441
保利垄上,35308,昌平 小汤山北,立汤路9号,低层,4.30元/平米/月,商品房住宅,0.42,125户,52%,2000年,一户1—2个室内车库 地上租价：150元/月,浦发银行兴业银行,保利物业管理(北京)有限公司,116.4017031204074,40.1706108884614
辉煌国际公寓,40000,海淀 上地,上地西路,高层,2.60元/平米/月,商品房住宅,3.50,暂无数据,30%,2002年,暂无数据,北京辉煌世纪房地产开发有限公司,北京辉煌世纪房地产开发物业有限公司,116.30860767444037,40.05179481903262
东方雅苑,79361,朝阳 大望路,西大望路63号,高层,2.00元/平米/月,商品房住宅,2.75,1500户,30%,2005年,116位/10万/位/年,北京中力房地产开发有限公司,颐中国际物业管理公司,116.4815992209398,39.921827640269136
西山枫林,50040,石景山 八大处,香山南路,多层|小高层|高层,1.65元/平米/月,商品房住宅,2.58,5026户,31%,2004年,1:2 地上150元/月地下180元到320元/月,北京东和伟业房地产开发有限公司,东合田园物业管理有限责任公司,116.21022301281702,39.948307098702905
兴创屹墅,77571,大兴 黄村,兴丰大街,多层,4.66元/平米/月,商品房住宅,1.17,暂无数据,30%,2007年,暂无数据,"嘉吉投资（中国）有限公司,旭化成（中国）投资有限公司,百丽宫影院（上海）有限公司,史基摩欧文美尔（上海）建筑设计事务所有限公司,阿迪达斯（中国）有限公司,上海孩特贸易有限公司,露露乐蒙贸易（上海）有限",北京和泓物业管理有限公司,116.34450432553452,39.77410991903901
八里庄北里1号院,60998,朝阳 石佛营,八里庄北里1号,多层,0.50元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1983年,暂无数据,暂无数据,单位自管,116.50673848029764,39.929852712682056
首开熙悦山熹园,41687,房山 长阳,"康泽路,近京深路",小高层|高层,2.60元/平米/月,商品房住宅,2.20,3240户,30%,2011年,共1290个车位,蔚蓝海岸婚纱摄影,戴德梁行物业管理有限公司,116.22248784743641,39.7746471409968
新纪元家园,139794,海淀 万柳,万柳中路26号,小高层|高层,2.60元/平米/月,商品房住宅,2.70,535户,35%,2002年,575,北京新纪元房地产开发有限公司,北京银达物业管理有限公司,116.30549999012183,39.97122984081342
富润家园,86167,海淀 学院路,学院路6号,高层,1.80元/平米/月,商品房住宅单位集体自建房,3.50,654户,31%,2000年,停车位800个，出租地上150元/月、地下300元/月,中房集团北京富润房地产开发有限公司,北京昊岳富润家园物业管理有限公司,116.36075592983772,40.00571414305167
