小区名称,房价,区域商圈：,详细地址：,建筑类型：,物业费用：,产权类别：,容积率：,总户数：,绿化率：,建筑年代：,停车位：,开发商：,物业公司：,经度,纬度
中海紫御公馆,116069,东城 永定门,永定门西滨河路,高层,3.20元/平米/月,商品房住宅,3.30,2200户,30%,2010年,车位一共是1500个1.2.3号楼下面为A区车位。5、6号楼下面为B区车位。8、9号楼下面为C区车位。小区地下三层是租赁车位，中海地产写字楼的车位停放处,北京中海豪峰房地产开发有限公司,北京中海物业管理有限公司,116.43387777107864,40.06643121440871
大地时尚文化创意园,20000,朝阳 高碑店,金家村中街9号,多层,0.00元/平米/月,办公,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.55926662550195,39.90453303854362
里外里公寓,53627,朝阳 望京,广顺大街,高层,4.35元/平米/月,商品房住宅,4.30,224户,31%,2007年,268,上海华为科技有限公司,北京万方新源物业管理有限公司,116.47677999153987,39.99928630372596
空港新苑10号院,18252,大兴 大兴周边,榆瑞路,高层,0.00元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.30651166178716,39.52318675227848
东亚印象台湖,41550,通州 台湖镇,台湖大街23号,高层,2.50元/平米/月,商品房住宅,1.96,暂无数据,32%,2014年,暂无数据,北京硕日新宇投资有限公司,北京东亚时代物业管理有限公司,116.65256122220731,39.8445778322157
印刷宿舍大院,51872,丰台 马家堡,马家堡东路29号,高层,1.00元/平米/月,商品房住宅,3.20,956户,20%,1993年,100,上海路依斯康投资管理有限公司,物一房修所,116.39255432794103,39.86701881994819
政馨园二区,52981,丰台 宋家庄,横一条,高层,1.26元/平米/月,商品房住宅,3.50,500户,20%,2003年,150,上海国际汽车城发展有限公司,天泰物业管理公司,116.4390234923111,39.85308783633847
旭辉E天地,34367,房山 良乡,十六号路,高层,5.20元/平米/月,办公,2.80,暂无数据,30%,2016年,暂无数据,北京旭科置业有限公司,旭辉集团永升物业管理有限公,116.17530632679694,39.727523020459586
草桥欣园三区,66083,丰台 草桥,草桥东路,多层|高层,1.50元/平米/月,单位集体自建房,1.20,1758户,30%,2000年,总数501个 地上车位500个 150元/位·月,"马可波罗瓷砖,TOTO",北京草桥物业管理有限公司,116.36442002818238,39.848624059778984
美术馆后街小区,128688,东城 东四,美术馆后街27号,高层,0.50元/平米/月,商品房住宅,2.00,暂无数据,30%,1988年,暂无数据,暂无数据,暂无数据,116.41544863199888,39.93147313271156
云趣园(一区),46397,昌平 回龙观,龙禧二街,多层,0.63元/平米/月,商品房住宅,1.50,3500户,35%,2000年,地上车位500个，每月150元/月.地下车位300个，210元/月.,上海家能实业有限公司,长城物业集团股份有限公司,116.33525905505638,40.09231007394231
阜南二街甲2号小区,67857,海淀 甘家口,阜南二街甲2号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.20057567965705,39.92945205472095
双榆树东里,105831,海淀 双榆树,北三环西路,多层|高层,3.60元/平米/月,商品房住宅,1.50,1250户,20%,2015年,150元--300元/车位/月,北京同泰房地产开发有限公司,亿方物业管理有限责任公司,116.33278494202078,39.97528761036939
朱辛庄南区,16666,昌平 回龙观,朱辛庄东路,多层|小高层,0.50元/平米/月,小产权房,2.00,暂无数据,30%,2007年,暂无数据,暂无数据,昌平区朱辛庄物业管理公司,116.31614697651774,40.104549049680934
于家园二区,31769,怀柔 怀柔城区,开放路,多层,0.35元/平米/月,商品房住宅,1.50,1500户,30%,1999年,无固定车位！,北京宏怀房地产开发有限公司,北京新正大物业管理公司,116.64814596079522,40.33643594205964
行宫小区,26372,密云 密云城区,行宫街,高层,0.40元/平米/月,商品房住宅,3.00,5000户,30%,1993年,暂无数据,北京富华房地产开发有限公司,北京方庄万士物业管理有限公司,116.87064006611757,40.38724723989219
珠江帝景(B区),87706,朝阳 大望路,"大郊亭中街,近西大望路",高层,3.97元/平米/月,商品房住宅,2.89,暂无数据,37%,2004年,暂无数据,金百亿物业管理有限公司,康景物业管理集团物业管理公司,116.48689033022413,39.89590505328183
京旺家园六区,35000,朝阳 朝阳周边,金港南路,小高层,1.20元/平米/月,动迁配套房,2.60,暂无数据,30%,2000年,暂无数据,"上海竞翔汽车零件有限公司,上海佳化有限公司",北京华特物业管理有限公司,116.57926813878365,40.01856829158413
珠江帝景(E区),94893,朝阳 大望路,黄辛庄路,高层,2.96元/平米/月,商品房住宅,2.90,722户,37%,2000年,1:1,金百亿物业管理有限公司,北京康景物业管理有限公司,116.49078475410153,39.893801064229365
新翠景园,44357,通州 九棵树,云景南大街,多层|小高层,2.40元/平米/月,商品房住宅,1.70,1700户,40%,2005年,地上150个，地下200个,北京市紫金恒房地产开发有限责任公司,新翠景园物业管理有限公司,117.10343508563814,40.15655136467106
首开万科城市之光,50162,通州 台湖镇,站前街,高层,0.00元/平米/月,商品房住宅,2.20,暂无数据,30%,暂无数据,暂无数据,暂无数据,北京万科物业服务有限公司,116.44397629974036,39.903941282491566
田家园小区,22659,房山 窦店,大窦路,多层,0.70元/平米/月,商品房住宅,1.25,3568户,30%,2005年,车位充足,"尖叫设计,冉地国际",北京田家园物业管理有限公司,116.0731019767214,39.66371008837429
劲松西社区(劲松八区),60937,朝阳 劲松,劲松路,多层,0.50元/平米/月,商品房住宅,1.90,1988户,30%,2000年,暂无数据,"阿克苏若贝尔,古驰贸易有限公司",朝阳区房屋管理局第一管理所,116.4780842413098,39.887337149510756
官悦欣园(A区),39795,朝阳 垡头,"化工路,近金蝉西路",高层,0.00元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.50807848262687,39.884366357773736
枣园北里,39913,大兴 黄村,兴业大街,多层,0.70元/平米/月,商品房住宅,1.10,720户,40%,2001年,150元/车位·月,德必文化创意服务有限公司,北京金冠物业管理有限公司,116.32993425931542,39.759658033040274
松榆里社区,63886,朝阳 潘家园,松榆北路,高层,0.65元/平米/月,商品房住宅,2.60,3866户,20%,2015年,地上150元/月,上海豪景物业管理有限公司,业主自管,116.47674917966089,39.880087074025546
国瑞熙墅,44939,昌平 北七家,北七家东路,低层,3.20元/平米/月,商品房住宅,1.97,暂无数据,30%,2018年,暂无数据,北京文华盛达房地产开发有限公司,北京国瑞物业管理有限公司,116.46228699993355,40.1217963698592
绿城雅居,10833,昌平 沙河,南一村6条2号,多层,1.05元/平米/月,小产权房,0.00,暂无数据,30%,暂无数据,150元/平米·月,"香港北星电子集团,所属行业：贸易/消费/制造/营运、企业名称：希姆通信息技术有限公司,所属行业：计算机/互联网/通信/电子",海湖物业管理有限公司,116.30993447527183,40.1586065343506
左家庄南里,75108,朝阳 国展,左家庄西街,高层,0.58元/平米/月,商品房住宅,3.30,3000户,25%,1990年,地上300,北京友谊辉志房地产开发公司,铭月豪物业公司,116.44906654791264,39.96025559575882
国门智慧城,37142,顺义 后沙峪,顺平西路,小高层,0.00元/平米/月,办公,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.6578184635773,40.12344484860647
海关住宅,107243,东城 建国门,建国门内大街6号,多层,1.00元/平米/月,单位集体自建房,0.00,暂无数据,30%,暂无数据,暂无数据,暂未获知,北京京信怡和物业管理有限公司,116.4400053402335,39.913906976503014
潮白人家,20795,北京周边 燕郊,行宫西大街339号,小高层|高层,1.20元/平米/月,商品房住宅,2.79,2100户,35%,2012年,1200,三河顺通房地产开发有限公司,三河恒信物业管理有限公司,116.39847739515163,39.94417836125149
新康家园,53200,大兴 亦庄,北环西路,高层,1.50元/平米/月,商品房住宅,2.80,1458户,30%,2000年,地上车位不收钱、地下车位300元/月,芭洛物业管理有限公司,北京东润明珠物业管理有限责任公司,116.49546591394459,39.80607572216842
艺水芳园,47468,朝阳 双桥,北花园街1号,小高层,1.28元/平米/月,商品房住宅,1.60,1180户,40%,2005年,地上150元/位·月，地下300元/位·月,北京京通天泰房地产开发公司,北京京通天泰物业管理有限公司,116.56957800495933,39.91100707916912
慧忠北里,64548,朝阳 亚运村,安立路,多层|高层,1.21元/平米/月,商品房住宅,2.00,10000户,30%,1998年,每户一位、地表车位150/月,"上海永腾投资管理有限公司,上海电音马兰士贸易有限公司",北京华汇物业管理公司,116.40793718098554,40.01368197927035
红狮家园,55212,丰台 宋家庄,宋庄路26号,高层,2.00元/平米/月,商品房住宅,2.38,1960户,20%,2010年,500,上海伦达物业管理有限公司,北京万科物业服务有限公司,116.4351528735297,39.85361121188713
富力城(C区),101743,朝阳 双井,广渠门外大街,高层,2.80元/平米/月,商品房住宅,1.20,1173户,30%,2005年,1500户车位数量地上1500个。地上价格：2元/小时、地下900元/月,北京富力城房地产开发有限公司,北京恒富物业服务有限公司,116.46404139059453,39.90177319596122
鸿坤花语墅,109152,朝阳 华威桥,西大望路42号,多层|小高层,7.98元/平米/月,商品房住宅,2.40,270户,60%,2011年,车位297个,北京鸿坤新业房地产开发有限公司,涿州鸿坤物业服务有限公司,116.4815992209398,39.921827640269136
苏庄二里,30897,房山 良乡,良乡苏庄东街,多层,0.50元/平米/月,商品房住宅,1.30,暂无数据,35%,2001年,暂无数据,北京华照房地产开发有限公司,建鑫园物业管理有限公司,116.1337706562877,39.733734717015224
柒号大厦,20000,朝阳 高碑店,文化新大街1739号,高层,0.00元/平米/月,商业,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.54576087165108,39.90379232215929
六里桥北里3号院,61403,丰台 六里桥,西三环中路,多层|高层,0.00元/平米/月,商品房住宅,2.00,217户,30%,2015年,暂无数据,暂无数据,北京瑞斯特物业管理有限公司,116.46684419361621,39.92411640556762
棕榈泉国际公寓,99808,朝阳 朝阳公园,公园南路8号,高层|超高层,0.00元/平米/月,商品房住宅,3.40,486户,50%,2004年,停车位1：1.5，地下车位1400个，1500---2000元/月。,北京世纪朝阳房地产开发有限公司,北京汇俊物业管理有限公司,116.48692401668075,39.938331030318466
高巢小区,78027,海淀 清河,龙岗路35号,高层,2.45元/平米/月,商品房住宅,4.30,645户,10%,2005年,车位充足，地上车位150元/月，地上非常少，基本是地下的260元/月,北京恒乾房地产开发有限公司,北京恒乾物业,116.36506743696343,40.03669828224955
阳光北里,63813,海淀 安宁庄,安宁庄东路,高层,1.20元/平米/月,商品房住宅,3.10,720户,30%,1993年,150元/车位/月,上海国峰物业管理有限公司,康苑物业管理有限公司,116.45358349750846,39.86263086282737
金地格林小镇,58540,大兴 亦庄,天宝中街2号,多层|小高层,4.00元/平米/月,商品房住宅,1.25,1760户,38%,2003年,地上车位173个，150元/月，地下车位350元/月,上海花溪物业管理公司,北京金地格林物业管理有限公司,116.50235196466186,39.79911606499281
北庄南里,22291,房山 燕山,燕房路,多层,0.50元/平米/月,商品房住宅,0.00,暂无数据,20%,2000年,充足,安可济,宝汇物业管理有限公司,115.98250579993747,39.719889226789505
智慧大厦,80381,海淀 明光桥,学院南路38号,高层,2.98元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2005年,暂无数据,上海联创设计集团股份有限公司,北京新起点物业管理有限公司,116.36017257023956,39.96352791915299
化工大院社区,111286,东城 和平里,兴化东里11号,多层,1.00元/平米/月,单位集体自建房,2.20,792户,25%,1982年,240个；150元/位·月,化工部,北京中亚远恒物业管理有限公司,116.42304802712164,39.966995081054876
清华附中西北小区,73469,海淀 清华大学,圆明园东路,多层,0.00元/平米/月,商品房住宅,2.00,暂无数据,30%,2015年,暂无数据,暂无数据,业主自管,116.32704108675945,40.0168331271162
御槐园,37288,丰台 新宫,槐房路,多层,0.00元/平米/月,小产权房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.38039935608552,39.82018195103742
角门东里小区,59573,丰台 角门,"角门路,近马家堡路",高层,2.00元/平米/月,商品房住宅经济适用房,3.00,暂无数据,30%,2015年,暂无数据,皇豪国际会所,北京崇文区城市建设开发公司,116.3884898548306,39.85362762140075
潞河中学北街26号院,46971,通州 新华大街,潞河中学北街26号,多层,0.56元/平米/月,商品房住宅,1.20,暂无数据,30%,2015年,暂无数据,通州区住房和城乡建设委员会,北京宜和嘉诚物业管理有限公司,116.65368563121416,39.90503906786825
金兴苑,60386,丰台 菜户营,丽泽路,高层,1.60元/平米/月,商品房住宅,4.50,2000户,20%,2006年,暂无数据,上海浮罗创业投资有限公司,北京东兴联物业管理有限公司,116.34939290411981,39.87276056948815
芍药居2号院,85742,朝阳 芍药居,北土城东路,多层,1.08元/平米/月,商品房住宅,2.20,456户,28%,1982年,100,上海新荣电子商贸有限公司,北京中交方圆物业管理中心,116.43125997677166,39.904064781637054
北京壹号院,170000,朝阳 朝阳公园,农展北路8号,多层|高层,17.00元/平米/月,商品房住宅,2.35,暂无数据,30%,2016年,暂无数据,澳洲天地澳祥健康母婴康复中心,北京高力国际物业服务有限公司,116.4753564467982,39.94827667618096
怡海花园恒泰园,67487,丰台 科技园区,南四环西路129号,多层|高层,1.70元/平米/月,商品房住宅,2.00,暂无数据,46%,1990年,暂无数据,北京怡海房地产开发有限公司,北京达丰物业管理有限公司,116.30669886865543,39.84123073421871
